-0.0126845484416424,2,10,5,2
-0.016265014168790465,2,10,5,3
-0.11594923534390968,2,10,5,4
0.10293916820351934,2,10,5,5
-0.05645035838986584,2,10,5,6
nan,2,10,5,7
nan,2,10,5,8
-0.016265014168790465,2,10,5,9
-0.016265014168790465,2,10,5,10
nan,2,10,6,2
0.04225416153434958,2,10,6,3
0.03787137168268319,2,10,6,4
0.09867333975419895,2,10,6,5
0.06745025210589135,2,10,6,6
-0.08082259878883402,2,10,6,7
-0.0336512146820921,2,10,6,8
-0.012997565278676824,2,10,6,9
0.046770750824925586,2,10,6,10
0.05681133009629887,2,10,7,2
-0.09677973040410416,2,10,7,3
0.06572073748925246,2,10,7,4
0.07769743887354645,2,10,7,5
-0.02111646016278095,2,10,7,6
-0.016265014168790465,2,10,7,7
0.014089804476029932,2,10,7,8
0.0310846952861924,2,10,7,9
-0.016265014168790465,2,10,7,10
-0.13609497850289812,2,10,8,2
-0.016265014168790465,2,10,8,3
-0.08577809516625552,2,10,8,4
-0.10214801356607384,2,10,8,5
-0.03050064070684275,2,10,8,6
0.007185851933489765,2,10,8,7
0.08122648932687182,2,10,8,8
-0.10653142158177895,2,10,8,9
nan,2,10,8,10
0.09301751421882415,2,10,9,2
-0.00304623828471845,2,10,9,3
-0.023865642927797106,2,10,9,4
nan,2,10,9,5
-0.04310285421190953,2,10,9,6
-0.0008019805468445884,2,10,9,7
nan,2,10,9,8
-0.07333542176766553,2,10,9,9
0.10535604864545457,2,10,9,10
0.02010739632131719,2,10,10,2
-0.04184070164125673,2,10,10,3
-0.010680820329559087,2,10,10,4
-0.05776987096479065,2,10,10,5
0.061660452651025176,2,10,10,6
-0.09096938060413182,2,10,10,7
0.046770750824925586,2,10,10,8
0.04023223946182518,2,10,10,9
0.0006144899501770001,2,10,10,10
-0.09967794495240506,2,10,11,2
nan,2,10,11,3
0.00832930008313231,2,10,11,4
0.10271090927805915,2,10,11,5
-0.1600735524601141,2,10,11,6
0.08445709296039507,2,10,11,7
0.0087067121643912,2,10,11,8
nan,2,10,11,9
0.04829165167130875,2,10,11,10
nan,2,10,12,2
0.016619828648300757,2,10,12,3
-0.16856411045004716,2,10,12,4
-0.10904873266127284,2,10,12,5
0.012716003340173735,2,10,12,6
0.06939915667842148,2,10,12,7
0.14494708108040041,2,10,12,8
nan,2,10,12,9
0.11974913286047055,2,10,12,10
-0.016265014168790465,2,10,13,2
0.23270286955586247,2,10,13,3
-0.008471651931496535,2,10,13,4
-0.07511583933599451,2,10,13,5
nan,2,10,13,6
nan,2,10,13,7
0.0046160124955436825,2,10,13,8
0.015728493144431144,2,10,13,9
-0.0738972003147877,2,10,13,10
-0.26155927366249204,2,10,14,2
-0.10272272228999993,2,10,14,3
0.04851933094400866,2,10,14,4
-0.08268151036799339,2,10,14,5
-0.04159537407963887,2,10,14,6
0.06458534576715842,2,10,14,7
-0.10953904984703926,2,10,14,8
0.04829165167130875,2,10,14,9
0.09565801251866866,2,10,14,10
0.020627611630488665,2,10,15,2
0.11208052980166677,2,10,15,3
0.043646399064245694,2,10,15,4
0.1491450047237819,2,10,15,5
-0.006485939580200513,2,10,15,6
0.06099367160608069,2,10,15,7
-0.13553147223575487,2,10,15,8
0.10304007322961298,2,10,15,9
-0.13898525282655919,2,10,15,10
-0.1569621435938482,2,10,16,2
0.1686004535741206,2,10,16,3
0.03180435114869532,2,10,16,4
0.03359469144388684,2,10,16,5
0.04829165167130875,2,10,16,6
nan,2,10,16,7
0.08950318430373445,2,10,16,8
0.03180435114869532,2,10,16,9
0.12175424710820874,2,10,16,10
0.057051853520623114,2,10,17,2
-0.20806148141041847,2,10,17,3
0.04829165167130875,2,10,17,4
0.11977733412023986,2,10,17,5
0.018860374256925733,2,10,17,6
0.07422105270725973,2,10,17,7
0.03180435114869532,2,10,17,8
0.044721351044500354,2,10,17,9
0.014438770526988491,2,10,17,10
-0.016265014168790465,2,10,18,2
-0.290303962573957,2,10,18,3
0.03180435114869532,2,10,18,4
0.05856983029556997,2,10,18,5
0.11524196870069976,2,10,18,6
0.01556023000573018,2,10,18,7
0.044856067124368126,2,10,18,8
-0.09005541096881851,2,10,18,9
0.11488111675885497,2,10,18,10
-0.009107026070867441,2,10,19,2
-0.050695056946430374,2,10,19,3
0.047991223954410994,2,10,19,4
0.08907691464158851,2,10,19,5
0.04829165167130875,2,10,19,6
0.10351127449727748,2,10,19,7
0.03249059173240806,2,10,19,8
-0.016265014168790465,2,10,19,9
0.049384764997305146,2,10,19,10
0.0354801025291313,2,10,20,2
0.11198092740925965,2,10,20,3
-0.012958214649714484,2,10,20,4
0.11524196870069976,2,10,20,5
nan,2,10,20,6
nan,2,10,20,7
0.03180435114869532,2,10,20,8
0.12698756802715377,2,10,20,9
0.03180435114869532,2,10,20,10
-0.10581082219710054,2,10,21,2
-0.1445921367034442,2,10,21,3
0.03180435114869532,2,10,21,4
0.1025156413668949,2,10,21,5
-0.023961151927524117,2,10,21,6
0.1025156413668949,2,10,21,7
0.05856983029556997,2,10,21,8
-0.02566690315156304,2,10,21,9
0.058384581598313424,2,10,21,10
0.05920381646152417,2,10,22,2
0.0335505592423318,2,10,22,3
0.03180435114869532,2,10,22,4
-0.0455578692187637,2,10,22,5
-0.02370686896868152,2,10,22,6
-0.016944534787549648,2,10,22,7
0.07093530568753004,2,10,22,8
0.1474570855686024,2,10,22,9
0.07093530568753002,2,10,22,10
-0.048691517969933026,2,10,23,2
0.13176328942559304,2,10,23,3
0.002073295135028427,2,10,23,4
0.03724704749766928,2,10,23,5
-0.13429726282047566,2,10,23,6
0.05856983029556997,2,10,23,7
0.05856983029556997,2,10,23,8
0.07726480701352612,2,10,23,9
0.04023223946182518,2,10,23,10
-0.040995964952710594,2,10,24,2
-0.016265014168790465,2,10,24,3
0.01877815320803999,2,10,24,4
0.03180435114869532,2,10,24,5
0.0603032828691595,2,10,24,6
0.002073295135028427,2,10,24,7
0.10094862532442266,2,10,24,8
0.04141496511151792,2,10,24,9
-0.016265014168790465,2,10,24,10
0.048886923450704445,2,10,25,2
0.2009447094238562,2,10,25,3
-0.03515741773309008,2,10,25,4
0.010755716050060241,2,10,25,5
0.07093530568753004,2,10,25,6
0.10094862532442266,2,10,25,7
0.10351127449727748,2,10,25,8
0.12911949473485762,2,10,25,9
0.15369221891597584,2,10,25,10
-0.0126845484416424,2,11,5,2
-0.016265014168790465,2,11,5,3
-0.10849660626849787,2,11,5,4
nan,2,11,5,5
-0.016265014168790465,2,11,5,6
0.1727513020234249,2,11,5,7
nan,2,11,5,8
0.10120680154719082,2,11,5,9
-0.016265014168790465,2,11,5,10
-0.11100830087077933,2,11,6,2
0.04225416153434958,2,11,6,3
-0.016265014168790465,2,11,6,4
0.026820689022844582,2,11,6,5
0.20709781032913666,2,11,6,6
-0.09068262680512641,2,11,6,7
-0.0336512146820921,2,11,6,8
0.09465751859095797,2,11,6,9
0.03594123968422277,2,11,6,10
0.03782180026495491,2,11,7,2
0.04325004978294158,2,11,7,3
0.1307694841252845,2,11,7,4
-0.14379722283665383,2,11,7,5
0.042141257429303046,2,11,7,6
0.09465751859095797,2,11,7,7
-0.040995964952710594,2,11,7,8
0.14690072973049148,2,11,7,9
-0.008537393800256246,2,11,7,10
-0.08155287887259377,2,11,8,2
-0.016265014168790465,2,11,8,3
-0.00701568324407516,2,11,8,4
nan,2,11,8,5
0.05682998830076987,2,11,8,6
-0.13943498060703358,2,11,8,7
-0.05568827522963165,2,11,8,8
nan,2,11,8,9
nan,2,11,8,10
-0.09314170394987772,2,11,9,2
0.05260921195998234,2,11,9,3
-0.04086490994983015,2,11,9,4
nan,2,11,9,5
-0.060330186988560075,2,11,9,6
0.03594793924576935,2,11,9,7
nan,2,11,9,8
0.040104378606952186,2,11,9,9
0.12563424637704101,2,11,9,10
-0.05561487490182232,2,11,10,2
nan,2,11,10,3
0.07458010599180662,2,11,10,4
-0.13502534443672157,2,11,10,5
0.04265398295669334,2,11,10,6
-0.12764315208292606,2,11,10,7
0.0266192550568037,2,11,10,8
0.046936794095987146,2,11,10,9
0.05856983029556997,2,11,10,10
0.046928592182171866,2,11,11,2
nan,2,11,11,3
-0.046315661848850276,2,11,11,4
0.15334472219649917,2,11,11,5
-0.036661504130944135,2,11,11,6
0.06351737380722287,2,11,11,7
nan,2,11,11,8
0.04265398295669334,2,11,11,9
0.032780936738531656,2,11,11,10
nan,2,11,12,2
-0.00960502875409558,2,11,12,3
-0.03521265646079927,2,11,12,4
0.1579095055048788,2,11,12,5
0.06099367160608069,2,11,12,6
0.1025156413668949,2,11,12,7
0.10304007322961298,2,11,12,8
0.04829165167130875,2,11,12,9
0.12862745587342214,2,11,12,10
0.04225416153434958,2,11,13,2
-0.3355578374401881,2,11,13,3
0.07004474057226653,2,11,13,4
0.042589477551849365,2,11,13,5
0.011769411151394718,2,11,13,6
0.07993712088583457,2,11,13,7
-0.02737533593346626,2,11,13,8
0.10057189603370391,2,11,13,9
0.05950677636485343,2,11,13,10
-0.15472060275469088,2,11,14,2
-0.2047729481223504,2,11,14,3
0.07993712088583457,2,11,14,4
0.025300595917085073,2,11,14,5
0.05856983029556997,2,11,14,6
0.16495596083832884,2,11,14,7
0.10687951606326605,2,11,14,8
0.08691408025799181,2,11,14,9
0.06035316470380349,2,11,14,10
0.020627611630488665,2,11,15,2
0.02219764139825174,2,11,15,3
0.04829165167130875,2,11,15,4
0.12175424710820874,2,11,15,5
0.03234369654920849,2,11,15,6
0.07093530568753004,2,11,15,7
-0.10905005138846385,2,11,15,8
0.10305714211496016,2,11,15,9
0.03180435114869532,2,11,15,10
0.08901245776587684,2,11,16,2
nan,2,11,16,3
0.03180435114869532,2,11,16,4
-0.031498629213778925,2,11,16,5
0.04829165167130875,2,11,16,6
0.03180435114869532,2,11,16,7
